MonitorDate,SiteId,wind_direct,temperature,rain,humidity,wind_speed,AQI
2020/7/28,70,116.15789473684211,29.068421052631578,0.0,68.63157894736842,116.15789473684211,19.822282980177718
2020/7/29,70,91.66666666666667,31.175,0.0,61.25,91.66666666666667,9.25925925925926
2020/7/30,70,88.58333333333333,30.866666666666664,0.0,61.541666666666664,88.58333333333333,6.764069264069264
2020/7/31,70,88.58333333333333,32.2375,0.0,57.75,88.58333333333333,6.222943722943723
2020/8/1,70,99.70833333333333,32.2125,0.0,56.666666666666664,99.70833333333333,7.407407407407407
2020/8/2,70,102.625,30.5625,1.8,66.08333333333333,102.625,12.31060606060606
2020/8/3,70,206.83333333333334,26.162500000000005,105.0,83.41250000000001,206.83333333333334,14.257481648785996
2020/8/4,70,146.75,27.866666666666664,31.799999999999997,76.05833333333334,146.75,33.685064935064936
2020/8/5,70,74.79166666666667,29.79583333333333,0.2,68.60833333333333,74.79166666666667,24.485930735930737
2020/8/6,70,105.625,31.474999999999998,0.0,61.300000000000004,105.625,34.09090909090909
2020/8/7,70,120.83333333333333,31.541666666666668,0.0,61.875,120.83333333333333,38.41991341991342
2020/8/8,70,116.66666666666667,31.14166666666667,0.0,63.85833333333333,116.66666666666667,34.226190476190474
2020/8/9,70,138.25,30.875,0.0,62.041666666666664,138.25,24.891774891774894
2020/8/10,70,164.4,29.285000000000004,7.4,73.33,164.4,33.83458646616541
2020/8/11,70,148.29166666666666,28.05,16.2,77.08333333333333,148.29166666666666,26.244588744588746
2020/8/12,70,156.125,29.354166666666668,8.6,72.29166666666667,156.125,30.032467532467532
2020/8/13,70,146.125,29.90833333333333,8.4,69.625,146.125,33.54978354978355
2020/8/14,70,123.33333333333333,29.7,10.2,67.375,123.33333333333333,17.18073593073593
2020/8/15,70,146.75,29.837499999999995,0.0,65.54166666666667,146.75,26.92099567099567
2020/8/16,70,122.83333333333333,30.47083333333333,0.0,64.16666666666667,122.83333333333333,34.36147186147186
2020/8/17,70,87.91666666666667,31.183333333333337,0.0,60.25,87.91666666666667,6.764069264069264
2020/8/18,70,88.0,31.141666666666666,0.0,60.25,88.0,4.74537037037037
